refcode,total_charge,multiplicity,splitting,low_spin,high_spin
train_1129_ls,3,2,4.24172671943073,2,6
train_1130_ls,3,2,2.08316943036736,2,6
train_1131_ls,3,2,15.8132771456379,2,6
train_1132_ls,2,2,30.1357728804992,2,6
train_1133_ls,2,2,8.09118622252475,2,6
train_1134_ls,3,6,-20.525412514296,2,6
train_1135_ls,3,6,-17.2579637184155,2,6
train_1136_ls,2,6,-19.5338151410308,2,6
train_1137_ls,2,6,-5.44181593508073,2,6
train_1138_ls,2,6,-18.6652824785869,2,6
train_1139_ls,2,6,-25.4755749649133,2,6
train_1140_ls,1,6,-36.8115443411903,2,6
train_1141_ls,1,6,-30.1537923170133,2,6
train_1142_ls,2,6,-30.3439022735066,2,6
train_1143_ls,2,6,-37.5062037293308,2,6
train_1144_ls,2,6,-39.3212900682731,2,6
train_1145_ls,2,6,-9.21818978630218,2,6
train_1146_ls,1,2,15.2987653106847,2,6
train_1147_ls,1,2,0.442485858166061,2,6
train_1148_ls,2,6,-47.4563533847401,2,6
train_1149_ls,2,6,-49.2632089329697,2,6
train_1150_ls,3,5,-44.6161768563845,1,5
train_1151_ls,3,5,-47.8889475601544,1,5
train_1152_ls,2,5,-42.919007391452,1,5
train_1153_ls,2,5,-45.7746832783157,1,5
train_1154_ls,2,5,-43.7544612058143,1,5
train_1155_ls,3,5,-47.3039116297644,1,5
train_1156_ls,3,5,-49.62192980651,1,5
train_1157_ls,3,5,-48.5179185035835,1,5
train_1158_ls,2,5,-24.7882560570284,1,5
train_1159_ls,2,5,-31.9222674405138,1,5
train_1160_ls,3,5,-44.2712652700747,1,5
train_1161_ls,2,5,-50.2935471096033,1,5
train_1162_ls,2,5,-51.1764490487741,1,5
train_1163_ls,2,5,-51.2308868761491,1,5
train_1164_ls,2,2,10.4978861716801,2,4
train_1165_ls,2,2,5.99184254728461,2,4
train_1166_ls,2,2,2.81186568550165,2,4
train_1167_ls,2,2,7.88450606258764,2,4
train_1168_ls,1,2,11.8769400853265,2,4
train_1169_ls,2,2,7.04342493150878,2,4
train_1170_ls,2,2,4.60363314465636,2,4
train_1171_ls,2,2,2.45108218830382,2,4
train_1172_ls,2,4,-9.84188186913588,2,4
train_1173_ls,1,4,-10.5249600053347,2,4
train_1174_ls,1,4,-6.36187239638885,2,4
train_1175_ls,2,4,-3.71047142579528,2,4
train_1176_ls,2,4,-7.92545682900628,2,4
train_1177_ls,2,4,-12.3751056748887,2,4
train_1178_ls,3,1,37.0892956592239,1,5
train_1179_ls,3,1,41.5954988594602,1,5
train_1180_ls,3,1,49.167010726611,1,5
train_1181_ls,3,1,37.6322561381809,1,5
train_1182_ls,3,1,33.4740355558158,1,5
train_1183_ls,2,5,-22.2422272301163,1,5
train_1184_ls,2,5,-41.3138325724099,1,5
train_1185_ls,2,5,-44.0966975937545,1,5
train_1186_ls,2,5,-31.0558142189603,1,5
train_1187_ls,1,5,-38.887515798759,1,5
train_1188_ls,1,5,-37.3435801938525,1,5
train_1189_ls,2,5,-45.2069476585189,1,5
train_1190_ls,2,5,-42.6727240418508,1,5
train_1191_ls,2,5,-41.0519502785801,1,5
train_1192_ls,2,5,-48.8103580614749,1,5
train_1193_ls,2,5,-53.7202275014818,1,5
train_1194_ls,2,5,-39.1811269167902,1,5
train_1195_ls,1,5,-51.0816358185104,1,5
train_1196_ls,1,5,-49.4230818433597,1,5
train_1197_ls,2,5,-46.6638783219191,1,5
train_1198_ls,2,5,-48.4187198606601,1,5
train_1199_ls,2,5,-49.5959068631865,1,5
train_1200_ls,3,4,-22.6998609788199,2,4
train_1201_ls,2,4,-14.0466827306463,2,4
train_1202_ls,3,4,-26.047868562398,2,4
train_1203_ls,-2,4,-21.7569106499762,2,4
train_1204_ls,-2,4,-22.9375110529937,2,4
train_1205_ls,-2,4,-23.4066375749541,2,4
train_1206_ls,3,4,-26.4760889339908,2,4
train_1207_ls,3,4,-26.5489666293113,2,4
train_1208_ls,3,4,-26.1007762707593,2,4
train_1209_ls,2,4,-24.3816281609535,2,4
train_1210_ls,3,4,-25.992934939866,2,4
train_1211_ls,3,4,-27.02785732407,2,4
train_1212_ls,3,4,-26.6790377972604,2,4
train_1213_ls,3,4,-26.7256807646241,2,4
train_1214_ls,2,4,-24.1807116757902,2,4
train_1215_ls,2,4,-25.4061977686335,2,4
train_1216_ls,2,4,-23.4930227255012,2,4
train_1217_ls,3,4,-26.6326576305963,2,4
train_1218_ls,3,4,-27.9447558441744,2,4
train_1219_ls,3,4,-27.2296577191759,2,4
train_1220_ls,2,1,22.0676881054605,1,5
train_1221_ls,1,1,23.8456402536143,1,5
train_1222_ls,2,1,33.500666994976,1,5
train_1223_ls,2,1,25.4507515685987,1,5
train_1224_ls,2,1,18.942404718391,1,5
train_1225_ls,1,1,20.030955694078,1,5
train_1226_ls,2,1,15.611517162043,1,5
train_1227_ls,2,1,3.56790993299833,1,5
train_1228_ls,2,5,-1.55966168238005,1,5
train_1229_ls,2,5,-18.9900825744781,1,5
train_1230_ls,1,5,-25.0574876790037,1,5
train_1231_ls,2,2,15.5292793471819,2,6
train_1232_ls,3,2,20.4330441236918,2,6
train_1233_ls,2,2,17.9644962133062,2,6
train_1234_ls,2,2,5.59955543890818,2,6
train_1235_ls,3,2,18.8588937496392,2,6
train_1236_ls,3,2,10.1689224877366,2,6
train_1237_ls,3,2,7.42372504022848,2,6
train_1238_ls,2,2,5.17279082645811,2,6
train_1239_ls,2,6,-8.23628799919013,2,6
train_1240_ls,1,2,4.49468532650931,2,6
train_1241_ls,2,6,-2.51613076157284,2,6
train_1242_ls,2,6,-7.48688004093077,2,6
train_1243_ls,2,6,-26.5325341014954,2,6
train_1244_ls,2,6,-28.9155831558016,2,6
train_1245_ls,2,6,-13.1615941719447,2,6
train_1246_ls,1,6,-25.9261873845436,2,6
train_1247_ls,1,6,-14.1675592531797,2,6
train_1248_ls,2,6,-18.6580789835705,2,6
train_1249_ls,2,6,-31.5657371397151,2,6
train_1250_ls,1,6,-43.9639612052374,2,6
train_1251_ls,1,6,-35.0740439012976,2,6
train_1252_ls,2,6,-35.7935059778023,2,6
train_1253_ls,2,6,-41.3146438165822,2,6
train_1254_ls,2,6,-45.716183268624,2,6
train_1255_ls,3,5,-27.0905715621706,1,5
train_1256_ls,2,5,-21.4016513696586,1,5
train_1257_ls,3,5,-46.1797644890096,1,5
train_1258_ls,2,5,-37.1724682122568,1,5
train_1259_ls,3,5,-40.1932468617492,1,5
train_1260_ls,3,5,-46.1082564587434,1,5
train_1261_ls,3,5,-48.5061995131995,1,5
train_1262_ls,2,5,-52.537171653536,1,5
train_1263_ls,2,4,-8.53389898817101,2,4
train_1264_ls,2,4,-8.3911247696292,2,4
train_1265_ls,1,4,-10.2289255710769,2,4
train_1266_ls,1,2,1.3985039463039,2,4
train_1267_ls,2,4,-5.66991864096942,2,4
train_1268_ls,2,4,-8.71499577501683,2,4
train_1269_ls,2,4,-9.67429605141843,2,4
train_1270_ls,2,4,-12.2714035847806,2,4
train_1271_ls,2,2,12.965593595876,2,4
train_1272_ls,2,2,11.6219679886476,2,4
train_1273_ls,1,2,10.0195466184566,2,4
train_1274_ls,1,2,9.997535343079,2,4
train_1275_ls,1,2,1.84074432280589,2,4
train_1276_ls,2,2,16.0210570157838,2,4
train_1277_ls,1,2,0.0438854399582766,2,4
train_1278_ls,3,1,30.7227353904547,1,5
train_1279_ls,3,1,26.944381872364,1,5
train_1280_ls,2,1,34.7269815887477,1,5
train_1281_ls,3,1,32.5016772464854,1,5
train_1282_ls,3,1,63.7101258030114,1,5
train_1283_ls,2,1,49.5485069937101,1,5
train_1284_ls,2,1,73.3774630254523,1,5
train_1285_ls,2,1,34.777705689606,1,5
train_1286_ls,2,5,-38.5237896584644,1,5
train_1287_ls,2,5,-34.1556635174759,1,5
train_1288_ls,2,5,-42.6651376406222,1,5
train_1289_ls,2,5,-20.9612243072828,1,5
train_1290_ls,2,5,-20.132945310679,1,5
train_1291_ls,1,5,-8.04211127930969,1,5
train_1292_ls,1,5,-14.2297611297914,1,5
train_1293_ls,3,4,-24.4043686650406,2,4
train_1294_ls,2,4,-22.6784473435371,2,4
train_1295_ls,2,4,-23.5895449148708,2,4
train_1296_ls,2,4,-23.1756285589964,2,4
train_1297_ls,3,4,-23.9528718334513,2,4
train_1298_ls,3,4,-24.2874967197996,2,4
train_1299_ls,3,4,-24.2145627996256,2,4
train_1300_ls,3,4,-23.4669508362429,2,4
train_1301_ls,3,4,-23.9420639240397,2,4
train_1302_ls,2,4,-20.7195876652767,2,4
train_1303_ls,2,4,-19.6590832257658,2,4
train_1304_ls,3,4,-24.147394185476,2,4
train_1305_ls,3,4,-23.9017336391472,2,4
train_1306_ls,2,1,1.46611708814361,1,5
train_1307_ls,1,5,-4.11253550814207,1,5
train_1308_ls,2,5,-3.26658427610379,1,5
train_1309_ls,2,5,-7.11856824979497,1,5
train_1310_ls,2,5,-9.778027383544,1,5
train_1311_ls,2,1,31.0354934540625,1,5
train_1312_ls,2,1,32.9745329317036,1,5
train_1313_ls,1,1,30.6513907635397,1,5
train_1314_ls,1,1,46.470736490548,1,5
train_1315_ls,1,1,36.3052333647935,1,5
train_1316_ls,2,1,31.1567563340738,1,5
train_1317_ls,1,1,0.823822800825097,1,5
train_1318_ls,2,6,-8.12335430342096,2,6
train_1319_ls,2,2,1.91524689113868,2,6
train_1320_ls,2,6,-8.27123450384991,2,6
train_1321_ls,3,2,2.50871378782252,2,6
train_1322_ls,3,2,1.20476861667074,2,6
train_1323_ls,3,6,-6.22134397169454,2,6
train_1324_ls,2,2,26.934177815368,2,6
train_1325_ls,2,2,35.4162745786837,2,6
train_1326_ls,2,2,22.1566318630873,2,6
train_1327_ls,3,2,35.1391084131102,2,6
train_1328_ls,3,2,30.4110385709034,2,6
train_1329_ls,2,2,9.58061365588948,2,6
train_1330_ls,2,6,-30.6241191390787,2,6
train_1331_ls,2,6,-23.0879603398568,2,6
train_1332_ls,1,6,-32.9491154721889,2,6
train_1333_ls,1,6,-21.9838065295805,2,6
train_1334_ls,1,6,-29.2690765617354,2,6
train_1335_ls,2,6,-30.7966016014253,2,6
train_1336_ls,2,6,-33.293080837082,2,6
train_1337_ls,2,6,-0.727233781475786,2,6
train_1338_ls,2,2,0.919348630759189,2,6
train_1339_ls,1,2,6.1439410546411,2,6
train_1340_ls,1,2,18.1112705538416,2,6
train_1341_ls,1,2,6.1940151182757,2,6
train_1342_ls,2,6,-0.315423786691783,2,6
train_1343_ls,3,5,-40.5929508183183,1,5
train_1344_ls,3,5,-38.9102646485054,1,5
train_1345_ls,2,5,-40.4959912547624,1,5
train_1346_ls,2,5,-43.0523239126918,1,5
train_1347_ls,2,5,-43.4955772150324,1,5
train_1348_ls,3,5,-36.9587136360497,1,5
train_1349_ls,3,5,-41.5595345972755,1,5
train_1350_ls,3,5,-39.8630231386957,1,5
train_1351_ls,3,5,-25.9984985642953,1,5
train_1352_ls,3,5,-25.5641043152003,1,5
train_1353_ls,2,5,-17.934822106198,1,5
train_1354_ls,2,5,-22.8469096035852,1,5
train_1355_ls,3,5,-23.4097215330311,1,5
train_1356_ls,3,4,-18.7763600013437,2,4
train_1357_ls,3,4,-26.5998562672159,2,4
train_1358_ls,3,4,-28.6466616491388,2,4
train_1359_ls,2,5,-40.1631158648739,1,5
train_1360_ls,3,6,-3.92109924774682,2,6
train_1361_ls,-1,5,-61.0749280054496,1,5
train_1362_ls,2,2,9.39943792874436,2,4
train_1363_ls,2,4,-5.22844715177014,2,4
train_1364_ls,2,4,-11.4480488435015,2,4
train_1365_ls,2,2,13.5372075380174,2,4
train_1366_ls,2,2,14.1469680945554,2,4
train_1367_ls,2,4,-0.829554346825877,2,4
train_1368_ls,2,2,32.7997306923115,2,4
train_1369_ls,2,4,-10.2980055789523,2,4
train_1370_ls,2,2,6.2278623517504,2,4
train_1371_ls,2,4,-6.57097348795614,2,4
train_1372_ls,2,4,-17.4532409017079,2,4
train_1373_ls,2,2,1.28452463141299,2,4
train_1374_ls,2,4,-19.5198562555828,2,4
train_1375_ls,3,1,84.5448356034605,1,5
train_1376_ls,3,1,36.1916946871251,1,5
train_1377_ls,3,1,39.2343113566138,1,5
train_1378_ls,3,1,5.56518843925424,1,5
train_1379_ls,3,1,27.9015970602069,1,5
train_1380_ls,3,1,1.07707991405691,1,5
train_1381_ls,2,1,29.243190164342,1,5
train_1382_ls,2,5,-4.2663331856744,1,5
train_1383_ls,2,5,-4.92697126922665,1,5
train_1384_ls,2,5,-8.71562353567575,1,5
train_1385_ls,2,5,-29.8072559830705,1,5
train_1386_ls,2,1,28.2442509301866,1,5
train_1387_ls,2,5,-3.52620841436582,1,5
train_1388_ls,2,1,30.3291312024895,1,5
train_1389_ls,2,5,-9.04895857602988,1,5
train_1390_ls,2,5,-5.13041297819022,1,5
train_1391_ls,2,5,-28.5603140863398,1,5
train_1392_ls,2,5,-26.8794199581215,1,5
train_1393_ls,2,1,5.94418972853225,1,5
train_1394_ls,2,1,43.3963070987083,1,5
train_1395_ls,2,5,-26.6280237868808,1,5
train_1396_ls,3,2,4.28676872188281,2,6
train_1397_ls,3,2,16.8033374342941,2,6
train_1398_ls,3,2,12.4519632863404,2,6
train_1399_ls,3,2,0.0457230385014202,2,6
train_1400_ls,3,6,-0.843884027738465,2,6
train_1401_ls,3,6,-32.4369866045875,2,6
train_1402_ls,3,2,15.5235554567728,2,6
train_1403_ls,3,2,54.5642540989922,2,6
train_1404_ls,3,2,5.52200562180676,2,6
train_1405_ls,3,2,18.0635957725612,2,6
train_1406_ls,3,6,-18.6857516492613,2,6
train_1407_ls,3,2,11.9253851345442,2,6
train_1408_ls,3,6,-25.9171871416614,2,6
train_1409_ls,2,6,-28.6559158449733,2,6
train_1410_ls,2,6,-3.82831306181532,2,6
train_1411_ls,2,6,-37.8354433293254,2,6
train_1412_ls,2,6,-48.8733078038303,2,6
train_1413_ls,2,6,-22.9314049465826,2,6
train_1414_ls,2,6,-50.0596885730829,2,6
train_1415_ls,3,5,-11.600791991172,1,5
train_1416_ls,3,5,-45.3737983488859,1,5
train_1417_ls,3,5,-32.3052267460311,1,5
train_1418_ls,3,5,-39.0088185881933,1,5
train_1419_ls,3,5,-47.8707988567002,1,5
train_1420_ls,3,5,-31.4907346976709,1,5
train_1421_ls,3,5,-38.8281467507493,1,5
train_1422_ls,3,5,-43.2605806901308,1,5
train_1423_ls,2,5,-49.400018109215,1,5
train_1424_ls,2,5,-31.2835493924562,1,5
train_1425_ls,2,5,-48.061698282782,1,5
train_1426_ls,2,5,-13.7281889795618,1,5
train_1427_ls,2,5,-53.7267839711597,1,5
train_1428_ls,2,5,-32.7670337465162,1,5
train_1429_ls,2,5,-50.7535689083176,1,5
train_1430_ls,3,4,-22.9689377312971,2,4
train_1431_ls,3,4,-20.3413813049545,2,4
train_1432_ls,3,4,-25.4366605296692,2,4
train_1433_ls,3,4,-27.8823365354752,2,4
train_1434_ls,3,4,-22.8515647826825,2,4
train_1435_ls,3,4,-27.3160320139096,2,4
train_1436_ls,3,4,-25.2965135677024,2,4
train_1437_ls,3,4,-25.3045603728139,2,4
train_1438_ls,3,4,-26.0138943837295,2,4
train_1439_ls,3,4,-24.9721662198883,2,4
train_1440_ls,2,4,-23.1423510414548,2,4
train_1441_ls,3,4,-22.978610852763,2,4
train_1442_ls,1,4,-20.2180488986118,2,4
train_1443_ls,3,4,-24.8328363380272,2,4
valid_0000_ls,2,4,-5.57402088612266,2,4
valid_0001_ls,2,5,-49.4018504995774,1,5
valid_0002_ls,2,5,-30.031987519994,1,5
valid_0003_ls,2,5,-27.6993902270329,1,5
valid_0004_ls,3,4,-25.6868428468933,2,4
valid_0005_ls,2,5,-25.9636057745491,1,5
valid_0006_ls,2,5,-16.6955770522655,1,5
valid_0007_ls,2,5,-9.7098757131474,1,5
valid_0008_ls,2,5,-12.1301953163352,1,5
valid_0009_ls,2,1,10.2616457347625,1,5
valid_0010_ls,3,6,-20.851802781993,2,6
valid_0011_ls,2,6,-38.8671439545166,2,6
valid_0012_ls,2,6,-38.7665755211954,2,6
valid_0013_ls,2,6,-46.5059792423936,2,6
valid_0014_ls,3,5,-35.4829738782104,1,5
valid_0015_ls,2,4,-5.34145282288526,2,4
valid_0016_ls,2,4,-9.62447568976362,2,4
valid_0017_ls,2,4,-15.1769571878505,2,4
valid_0018_ls,3,1,43.3693188575537,1,5
valid_0019_ls,3,4,-28.1335736333197,2,4
valid_0020_ls,3,4,-26.8966533136054,2,4
valid_0021_ls,3,4,-24.7125836855781,2,4
valid_0022_ls,2,1,5.35205296393852,1,5
valid_0023_ls,2,4,-17.3908709779671,2,4
valid_0024_ls,2,4,-23.2392595884451,2,4
valid_0025_ls,2,4,-16.1163930868908,2,4
valid_0026_ls,2,4,-17.5477192299404,2,4
valid_0027_ls,2,4,-13.0787206273669,2,4
valid_0028_ls,2,2,3.09100392484616,2,4
valid_0029_ls,2,2,2.63167784586175,2,4
valid_0030_ls,2,4,-9.4910758352766,2,4
valid_0031_ls,3,1,7.54397518252352,1,5
valid_0032_ls,3,1,14.317131470138,1,5
valid_0033_ls,3,1,2.53228065928558,1,5
valid_0034_ls,3,1,40.2538069226293,1,5
valid_0035_ls,2,5,-35.4869708626898,1,5
valid_0036_ls,2,5,-32.7747797861504,1,5
valid_0037_ls,2,5,-41.0254256413873,1,5
valid_0038_ls,2,5,-56.5733750897029,1,5
valid_0039_ls,2,5,-41.6815272707204,1,5
valid_0040_ls,2,5,-31.3432740496628,1,5
valid_0041_ls,3,4,-25.1984047833502,2,4
valid_0042_ls,3,4,-22.7579195358066,2,4
valid_0043_ls,2,5,-3.56710910533034,1,5
valid_0044_ls,2,5,-12.1147737060778,1,5
valid_0045_ls,2,5,-12.3797628620522,1,5
valid_0046_ls,2,5,-11.2889586254766,1,5
valid_0047_ls,2,1,9.46140298303142,1,5
valid_0048_ls,2,5,-16.3910342172858,1,5
valid_0049_ls,2,5,-5.38903950179696,1,5
valid_0050_ls,3,2,45.2591519914872,2,6
valid_0051_ls,3,2,30.7050359210689,2,6
valid_0052_ls,3,6,-7.59931486666481,2,6
valid_0053_ls,3,2,11.9612114701641,2,6
valid_0054_ls,3,6,-21.1116580946974,2,6
valid_0055_ls,3,6,-10.3364547159555,2,6
valid_0056_ls,3,6,-20.7903382291343,2,6
valid_0057_ls,3,2,30.3698720667833,2,6
valid_0058_ls,3,2,9.86015758024164,2,6
valid_0059_ls,3,2,15.153600594543,2,6
valid_0060_ls,2,6,-19.2431659932693,2,6
valid_0061_ls,2,6,-15.2979078817757,2,6
valid_0062_ls,2,6,-38.7467984933563,2,6
valid_0063_ls,2,6,-47.2015879896076,2,6
valid_0064_ls,2,6,-36.5716710008492,2,6
valid_0065_ls,2,6,-8.63406148558334,2,6
valid_0066_ls,2,6,-20.8699112621657,2,6
valid_0067_ls,2,6,-40.6599666965223,2,6
valid_0068_ls,3,5,-43.6444112297623,1,5
valid_0069_ls,3,5,-38.3910965678571,1,5
valid_0070_ls,3,5,-37.7176654486923,1,5
valid_0071_ls,3,5,-52.4222235897624,1,5
valid_0072_ls,3,5,-44.0921731249393,1,5
valid_0073_ls,3,5,-33.1353357485792,1,5
valid_0074_ls,2,5,-6.52708353020572,1,5
valid_0075_ls,3,5,-20.0345850832431,1,5
valid_0076_ls,2,4,-3.5537012358599,2,4
valid_0077_ls,2,2,7.65848417829546,2,4
valid_0078_ls,2,4,-4.37552937224113,2,4
valid_0079_ls,2,2,17.4831904227793,2,4
valid_0080_ls,2,2,16.7849612586713,2,4
valid_0081_ls,2,2,15.8586103752531,2,4
valid_0082_ls,2,2,13.8681537126642,2,4
valid_0083_ls,2,4,-1.74602521903792,2,4
valid_0084_ls,3,1,37.551826052628,1,5
valid_0085_ls,3,1,69.9054402424599,1,5
valid_0086_ls,3,1,53.9396579005675,1,5
valid_0087_ls,3,1,51.769766409948,1,5
valid_0088_ls,3,1,57.7398747272828,1,5
valid_0089_ls,3,1,9.25434387016414,1,5
valid_0090_ls,2,5,-22.0658179390493,1,5
valid_0091_ls,2,5,-24.0186354538372,1,5
valid_0092_ls,2,5,-21.038571376013,1,5
valid_0093_ls,2,5,-45.4195055114086,1,5
valid_0094_ls,2,5,-53.8675618312283,1,5
valid_0095_ls,2,5,-55.8563904205118,1,5
valid_0096_ls,2,5,-53.1615906434044,1,5
valid_0097_ls,2,5,-20.5953721022659,1,5
valid_0098_ls,2,5,-23.5654539476302,1,5
valid_0099_ls,2,5,-34.2796790305703,1,5
valid_0100_ls,3,4,-23.7255503769423,2,4
valid_0101_ls,3,4,-22.8644699542506,2,4
valid_0102_ls,3,4,-11.7599413830855,2,4
valid_0103_ls,3,4,-17.4817224271172,2,4
valid_0104_ls,3,4,-25.0633684468343,2,4
valid_0105_ls,3,4,-24.1223019014845,2,4
valid_0106_ls,2,1,23.7814290288782,1,5
valid_0107_ls,2,1,0.5351412716073,1,5
valid_0108_ls,2,5,-15.624655327926,1,5
valid_0109_ls,2,5,-20.8142671105942,1,5
valid_0110_ls,2,5,-19.5173802286898,1,5
valid_0111_ls,2,5,-27.3547256286508,1,5
valid_0112_ls,2,1,41.5493666219067,1,5
valid_0113_ls,2,1,25.3380452823263,1,5
valid_0114_ls,2,1,16.0453964767878,1,5
valid_0115_ls,2,5,-8.12350346247203,1,5
valid_0116_ls,2,5,-0.354663899333034,1,5
valid_0117_ls,2,5,-29.4070970821643,1,5
valid_0118_ls,3,2,11.1289189228918,2,6
valid_0119_ls,3,6,-1.59609111735504,2,6
valid_0120_ls,3,6,-12.4176688267564,2,6
valid_0121_ls,2,6,-46.2754067220042,2,6
valid_0122_ls,2,6,-13.4641616073027,2,6
valid_0123_ls,2,6,-31.5824538666766,2,6
valid_0124_ls,2,6,-41.9074721597152,2,6
valid_0125_ls,2,6,-45.1868560602827,2,6
valid_0126_ls,3,5,-53.710877861153,1,5
valid_0127_ls,3,5,-50.9296200169696,1,5
valid_0128_ls,2,4,-8.61898751582172,2,4
valid_0129_ls,2,4,-12.6396965506886,2,4
valid_0130_ls,2,4,-10.2918607551667,2,4
valid_0131_ls,0,4,-11.1311300154614,2,4
valid_0132_ls,2,4,-9.94603940552628,2,4
valid_0133_ls,2,4,-9.39436978550662,2,4
valid_0134_ls,2,4,-16.7331401458094,2,4
valid_0135_ls,2,4,-13.137401736582,2,4
valid_0136_ls,2,2,1.44698639507596,2,4
valid_0137_ls,2,4,-10.4747757508178,2,4
valid_0138_ls,1,5,-7.36297208300708,1,5
valid_0139_ls,3,1,24.6316962083129,1,5
valid_0140_ls,3,1,19.6253284244721,1,5
valid_0141_ls,1,5,-4.30159557851578,1,5
valid_0142_ls,3,4,-24.9811258002157,2,4
valid_0143_ls,3,4,-25.6370287599102,2,4
valid_0144_ls,3,4,-24.8673773460871,2,4
valid_0145_ls,1,4,-23.7140200159374,2,4
valid_0146_ls,1,4,-15.2276161529725,2,4
valid_0147_ls,3,4,-25.7138681107153,2,4
valid_0148_ls,3,4,-25.5148702357389,2,4
valid_0149_ls,3,4,-26.0344328316161,2,4
valid_0150_ls,1,4,-23.6751331283246,2,4
valid_0151_ls,3,4,-24.1384267614345,2,4
valid_0152_ls,3,4,-24.9529954289899,2,4
valid_0153_ls,1,4,-22.8909163409977,2,4
valid_0154_ls,3,4,-24.5824080374078,2,4
valid_0155_ls,-1,4,-18.3259482591327,2,4
valid_0156_ls,-1,4,-17.0019275538459,2,4
valid_0157_ls,-1,4,-20.8296869636154,2,4
valid_0158_ls,-1,4,-25.0470024349613,2,4
valid_0159_ls,3,4,-27.4470121919148,2,4
valid_0160_ls,3,4,-24.133051828949,2,4
valid_0161_ls,3,4,-27.3842031370368,2,4
valid_0162_ls,2,5,-9.29938518247723,1,5
valid_0163_ls,2,5,-12.3156162080429,1,5
valid_0164_ls,2,5,-6.30136416798506,1,5
valid_0165_ls,2,5,-16.6391838426522,1,5
valid_0166_ls,2,5,-15.9791064387353,1,5
valid_0167_ls,2,5,-9.28986228687421,1,5
valid_0168_ls,2,5,-21.2251560469966,1,5
valid_0169_ls,2,5,-21.2141991668704,1,5
valid_0170_ls,2,5,-19.3191636028791,1,5
valid_0171_ls,2,5,-12.8391562100399,1,5
valid_0172_ls,3,6,-1.84081209382576,2,6
valid_0173_ls,3,6,-3.29924765028322,2,6
valid_0174_ls,3,6,-2.27905862357654,2,6
valid_0175_ls,3,6,-7.05122299174174,2,6
valid_0176_ls,3,2,3.80270477616226,2,6
valid_0177_ls,1,6,-10.3579335494681,2,6
valid_0178_ls,3,6,-20.9642576253244,2,6
valid_0179_ls,3,6,-13.5022357446223,2,6
valid_0180_ls,3,6,-10.6560362547663,2,6
valid_0181_ls,1,6,-13.0990240100223,2,6
valid_0182_ls,3,6,-0.597046963812013,2,6
valid_0183_ls,3,6,-1.91770886171128,2,6
valid_0184_ls,3,6,-0.775942510153874,2,6
valid_0185_ls,2,6,-40.4173491946717,2,6
valid_0186_ls,2,6,-40.5135561861415,2,6
valid_0187_ls,2,6,-29.8845638952954,2,6
valid_0188_ls,2,6,-40.9858099643027,2,6
valid_0189_ls,2,6,-41.5904274532933,2,6
valid_0190_ls,2,6,-40.3410909175582,2,6
valid_0191_ls,2,6,-36.335897744788,2,6
valid_0192_ls,2,6,-37.0329397863862,2,6
valid_0193_ls,2,6,-31.0256859202188,2,6
valid_0194_ls,2,6,-35.0475046428465,2,6
valid_0195_ls,2,6,-29.6610704348112,2,6
valid_0196_ls,2,6,-33.8030143627489,2,6
valid_0197_ls,2,6,-45.66293337917,2,6
valid_0198_ls,2,6,-34.1570405869353,2,6
valid_0199_ls,2,6,-45.5537223206576,2,6
valid_0200_ls,2,5,-7.41533203824866,1,5
valid_0201_ls,2,1,2.60572512093333,1,5
valid_0202_ls,3,6,-8.44699664437751,2,6
valid_0203_ls,3,6,-0.104356457072822,2,6
valid_0204_ls,3,2,5.90465048223492,2,6
valid_0205_ls,0,4,-2.52838219375044,2,4
valid_0206_ls,2,4,-15.0092071507998,2,4
valid_0207_ls,2,2,2.92795531462243,2,4
valid_0208_ls,3,1,24.7601738785342,1,5
valid_0209_ls,1,4,-4.87009889328147,2,4
valid_0210_ls,2,4,-10.7125913619665,2,4
valid_0211_ls,2,4,-4.17627704201039,2,4
valid_0212_ls,1,5,-44.4223524203496,1,5
valid_0213_ls,1,5,-39.5982666632133,1,5
valid_0214_ls,1,5,-44.909514003866,1,5
valid_0215_ls,2,4,-23.1897270653239,2,4
valid_0216_ls,2,4,-21.5996944263724,2,4
valid_0217_ls,3,4,-24.2869352871037,2,4
valid_0218_ls,-1,4,-22.6992141419606,2,4
valid_0219_ls,1,5,-19.729054046222,1,5
valid_0220_ls,2,5,-11.0580174433176,1,5
valid_0221_ls,2,1,23.081680225111,1,5
valid_0222_ls,2,6,-0.020473124099229,2,6
valid_0223_ls,2,6,-4.26608971200514,2,6
valid_0224_ls,3,2,3.48938101282503,2,6
valid_0225_ls,3,2,0.245019859225534,2,6
valid_0226_ls,1,2,36.1173122241266,2,6
valid_0227_ls,1,6,-10.4419293949275,2,6
valid_0228_ls,2,6,-36.4295200247461,2,6
valid_0229_ls,1,6,-36.9763257562699,2,6
valid_0230_ls,2,5,-48.2446921561676,1,5
valid_0231_ls,1,4,-4.62069920621435,2,4
valid_0232_ls,2,4,-1.46918623691109,2,4
valid_0233_ls,2,1,26.2061281460135,1,5
valid_0234_ls,1,5,-32.3767382903417,1,5
valid_0235_ls,2,1,8.7948230750374,1,5
valid_0236_ls,1,5,-6.69725035698259,1,5
valid_0237_ls,3,2,8.51604057059004,2,6
valid_0238_ls,1,6,-29.4525738860838,2,6
valid_0239_ls,1,6,-30.7272374572188,2,6
valid_0240_ls,2,6,-40.8182350653201,2,6
