refcode,total_charge,multiplicity,HOMO_eV,LUMO_eV,gap_eV
train_0944_ls,2,1,-14.2043435047197,-8.57430773627812,5.63003576844158
train_0944_hs,2,5,-13.5539913787373,-9.88589654265262,3.6680948360847
train_0945_ls,2,1,-14.3648906822635,-9.19744847623613,5.16744220602734
train_0945_hs,2,5,-13.9104605356565,-10.1362412940768,3.77421924157974
train_0946_ls,2,1,-14.5063898895902,-9.30357288173116,5.20281700785902
train_0946_hs,2,5,-13.9893735551272,-10.3811437682961,3.6082297868311
train_0947_ls,3,2,-21.3854282765502,-18.6833376443306,2.70209063221967
train_0947_hs,3,6,-21.3799859993453,-18.5255116053892,2.85447439395612
train_0948_ls,1,2,-12.8111205402721,-10.4192397087302,2.39188083154188
train_0948_hs,1,6,-12.7158806891868,-10.3947494613083,2.32113122787853
train_0949_ls,-1,2,-3.51843221295068,0.321094355087534,3.83952656803822
train_0949_hs,-1,6,-2.38099627713213,-0.691169205018928,1.68982707211321
train_0950_ls,-1,2,-3.56741270779455,0.185037424965697,3.75245013276024
train_0950_hs,-1,6,-2.41637107896381,-0.574160245114149,1.84221083384966
train_0951_ls,-1,2,-3.86401681546015,-0.100682128290159,3.76333468716999
train_0951_hs,-1,6,-2.84358983954638,-0.971446481069911,1.87214335847647
train_0952_ls,3,2,-19.9785996190904,-15.4560672618406,4.52253235724984
train_0952_hs,3,6,-18.6180303178721,-16.1907746844985,2.42725563337356
train_0953_ls,3,2,-20.9201135755335,-16.5962243362616,4.32388923927196
train_0953_hs,3,6,-18.9962685836108,-17.053375621471,1.94289296213982
train_0954_ls,1,2,-11.3308211405465,-8.01103204557372,3.31978909497281
train_0954_hs,1,6,-10.64237307413,-8.44369308336116,2.19867999076887
train_0955_ls,1,2,-11.246465843871,-8.04096457020052,3.20550127367046
train_0955_hs,1,6,-11.3743593581855,-8.54709635025375,2.82726300793176
train_0956_ls,1,2,-11.2736772298953,-7.77157184855929,3.50210538133606
train_0956_hs,1,6,-11.4995317338976,-8.56886545907325,2.93066627482435
train_0957_ls,2,2,-16.8955495825296,-13.1839165288059,3.71163305372369
train_0957_hs,2,6,-15.8832860224232,-12.1417204440727,3.7415655783505
train_0958_ls,2,2,-15.2138859262237,-11.3661959423782,3.84768998384553
train_0958_hs,2,6,-14.3839386524805,-10.6750267373593,3.70891191512125
train_0959_ls,2,2,-15.8479112205915,-11.5838870305731,4.26402419001835
train_0959_hs,2,6,-15.0941558277165,-11.1621105471954,3.93204528052107
train_0960_ls,0,2,-5.57561299639285,-1.46125142950852,4.11436156688433
train_0960_hs,0,6,-6.23684967678497,-1.45580915230365,4.78104052448132
train_0961_ls,0,2,-5.89398621287794,-1.97282548676663,3.92116072611132
train_0961_hs,0,6,-6.34841635948488,-2.01636370440561,4.33205265507927
train_0962_ls,1,1,-12.6206408381015,-10.64237307413,1.9782677639715
train_0962_hs,1,5,-12.9607831634061,-9.9212713444843,3.03951181892182
train_0963_ls,-1,1,-3.1565207788266,-0.400007374558198,2.7565134042684
train_0963_hs,-1,5,-3.08032889795837,0.873485491382189,3.95381438934056
train_0964_ls,-1,1,-4.61505106973269,-2.06534419924947,2.54970687048321
train_0964_hs,-1,5,-4.87355923696417,-0.0707496036633548,4.80280963330082
train_0965_ls,-1,1,-3.33611592658742,-0.783687917501777,2.55242800908565
train_0965_hs,-1,5,-3.47761513391413,0.998657867094278,4.47627300100841
train_0966_ls,1,1,-10.6831901531666,-8.19334833193698,2.4898418212296
train_0966_hs,1,5,-10.6777478759617,-8.32940526205881,2.34834261390289
train_0967_ls,3,1,-18.922797841345,-16.1363519124498,2.78644592889521
train_0967_hs,3,5,-17.5948822033559,-15.8016518643501,1.7932303390058
train_0968_ls,3,1,-19.5160060566762,-16.6941853259493,2.82182073072688
train_0968_hs,3,5,-18.1608790326627,-16.6207145836835,1.54016444897919
train_0969_ls,1,1,-10.7566608954324,-7.84504259082508,2.91161830460729
train_0969_hs,1,5,-11.2845617843051,-7.86681169964457,3.41775008466052
train_0970_ls,2,2,-13.3771173695789,-8.52260610283182,4.85451126674712
train_0970_hs,2,4,-13.8397109319932,-9.08860293213866,4.75110799985452
train_0971_ls,0,2,-5.62731462983915,-0.6149773241507,5.01233730568845
train_0971_hs,0,4,-5.44499834347589,-1.77962464599362,3.66537369748227
train_0972_ls,0,2,-3.8014306276041,0.761918808682283,4.56334943628639
train_0972_hs,0,4,-3.64904686586765,0.552391136294655,4.2014380021623
train_0973_ls,2,2,-13.0043213810451,-8.39471258851729,4.60960879252781
train_0973_hs,2,4,-13.6628369228348,-9.03418016008993,4.62865676274487
train_0974_ls,2,2,-13.3934442011936,-9.11037204095815,4.28307216023541
train_0974_hs,2,4,-13.3553482607594,-9.57840788057727,3.77694038018218
train_0975_ls,2,2,-13.9077393970541,-9.19200619903126,4.71573319802284
train_0975_hs,2,4,-14.4982264737829,-9.42602411884081,5.07220235494206
train_0976_ls,2,2,-13.3363002905424,-7.77157184855929,5.5647284419831
train_0976_hs,2,4,-13.1621474199864,-9.0695549619216,4.09259245806483
train_0977_ls,2,2,-12.6315253925113,-8.0545702632127,4.57695512929857
train_0977_hs,2,4,-13.6737214772445,-9.19200619903126,4.48171527821328
train_0978_ls,0,2,-4.40280225874262,-0.661236680392124,3.7415655783505
train_0978_hs,0,4,-5.07764463214693,-1.54560672618406,3.53203790596287
train_0979_ls,0,2,-5.23819180969069,-0.0108845544097468,5.22730725528095
train_0979_hs,0,4,-4.91437631600072,-1.90479702170571,3.00957929429502
train_0980_ls,2,2,-12.5444489572333,-8.25321338119059,4.29123557604271
train_0980_hs,2,4,-13.1512628655767,-9.70902253349423,3.44224033208246
train_0981_ls,2,2,-12.9934368266354,-8.43825080615628,4.55518602047908
train_0981_hs,2,4,-13.5077320224959,-9.82603149339901,3.68170052909689
train_0982_ls,0,2,-6.05453339042171,-2.52249548445884,3.53203790596287
train_0982_hs,0,4,-6.2314073995801,-2.623177612749,3.6082297868311
train_0983_ls,3,1,-19.6411784323883,-14.2696508311782,5.37152760121009
train_0983_hs,3,5,-19.2983149684813,-16.4438405745251,2.85447439395613
train_0984_ls,1,1,-9.79609896877221,-6.39195457712387,3.40414439164834
train_0984_hs,1,5,-10.2722982241986,-7.91579219448843,2.3565060297102
train_0985_ls,1,1,-10.598834856491,-6.40011799293118,4.19871686355987
train_0985_hs,1,5,-10.5879503020813,-8.57702887488055,2.01092142720074
train_0986_ls,3,1,-19.0316433854425,-13.5948084577739,5.43683492766858
train_0986_hs,3,5,-18.6316360108843,-16.2315917635351,2.40004424734919
train_0987_ls,-1,1,-2.04357509042998,0.952398510852854,2.99597360128283
train_0987_hs,-1,5,-2.17691088194938,-0.696611482223801,1.48029939972558
train_0988_ls,-1,1,-2.46263043520524,0.906139154611429,3.36876958981666
train_0988_hs,-1,5,-2.60685078113438,-0.478920394028864,2.12793038710552
train_0989_ls,-1,1,-3.16468419463391,-0.127893514314526,3.03679068031938
train_0989_hs,-1,5,-3.40414439164834,-2.21500682238349,1.18913756926485
train_0990_ls,-1,1,-2.193237713564,1.00410014429915,3.19733785786315
train_0990_hs,-1,5,-2.2748718716371,-0.506131780053231,1.76874009158387
train_0991_ls,-1,1,-2.81365731491957,0.288440691858293,3.10209800677787
train_0991_hs,-1,5,-3.20005899646559,-1.22179123249409,1.9782677639715
train_0992_ls,3,1,-19.0425279398522,-13.1975222218181,5.84500571803408
train_0992_hs,3,5,-18.3540798734357,-15.91321854705,2.44086132638574
train_0993_ls,3,1,-18.6996644759452,-13.5050108838935,5.19465359205171
train_0993_hs,3,5,-17.6493049754046,-16.149957605462,1.49934736994263
train_0994_ls,1,1,-11.0505438644955,-6.86815383255029,4.18239003194525
train_0994_hs,1,5,-10.9988422310492,-8.5062792712172,2.49256295983204
train_0995_ls,2,1,-13.5104531610983,-10.7920356972641,2.71841746383429
train_0995_hs,2,5,-13.2927620729034,-8.56342318186837,4.72933889103503
train_0996_ls,2,1,-11.7798090099486,-9.06139154611429,2.71841746383429
train_0996_hs,2,5,-11.3253788633416,-7.4613620478815,3.86401681546015
train_0997_ls,2,1,-12.2723350969896,-9.47500461368468,2.79733048330495
train_0997_hs,2,5,-12.1117879194459,-8.19334833193698,3.91843958750888
train_0998_ls,2,1,-12.3539692550627,-9.4695623364798,2.88440691858293
train_0998_hs,2,5,-12.3104310374237,-8.31035729184176,4.00007374558199
train_0999_ls,2,1,-11.82606836619,-9.45051436626275,2.37555399992726
train_0999_hs,2,5,-11.7553187625266,-8.24777110398571,3.50754765854094
train_1000_ls,2,1,-12.666900194343,-10.1362412940768,2.53065890026615
train_1000_hs,2,5,-12.0600862859996,-8.91717120018515,3.14291508581442
train_1001_ls,2,1,-12.7757457384404,-10.0301168885818,2.74562884985865
train_1001_hs,2,5,-12.3077098988213,-9.01513218987287,3.29257770894844
train_1002_ls,3,2,-19.4289296213982,-15.7526713695062,3.67625825189202
train_1002_hs,3,4,-19.8289369959564,-15.0125216696434,4.816415326313
train_1003_ls,3,2,-18.0248221025409,-14.0846134062125,3.94020869632838
train_1003_hs,3,4,-18.6289148722818,-13.1567051427816,5.47220972950025
train_1004_ls,-1,2,-2.11976697129821,1.22179123249409,3.3415582037923
train_1004_hs,-1,4,-2.07350761505678,1.66261568608884,3.73612330114562
train_1005_ls,-1,2,-3.17012647183878,-0.413613067570382,2.7565134042684
train_1005_hs,-1,4,-3.13475167000711,0.282998414653419,3.41775008466053
train_1006_ls,-1,2,-2.24766048561273,1.08845544097469,3.33611592658742
train_1006_hs,-1,4,-2.20956454517862,1.6816636563059,3.89122820148452
train_1007_ls,-1,2,-2.7782825130879,0.827226135140764,3.60550864822866
train_1007_hs,-1,4,-2.74018657265378,0.78913019470665,3.52931676736043
train_1008_ls,-1,2,-3.04223295752426,0.680284650609181,3.72251760813344
train_1008_hs,-1,4,-2.92250285901704,0.819062719333454,3.7415655783505
train_1009_ls,3,2,-18.0710814587823,-14.2424394451538,3.82864201362847
train_1009_hs,3,4,-18.6234725950769,-13.3553482607594,5.2681243343175
train_1010_ls,3,2,-18.7241547233671,-14.9635411747995,3.76061354856755
train_1010_hs,3,4,-19.309199522891,-14.0274694955613,5.28173002732968
train_1011_ls,1,2,-9.84507946361607,-6.63413591274073,3.21094355087534
train_1011_hs,1,4,-9.8178680775917,-6.44093507196773,3.37693300562397
train_1012_ls,1,2,-10.5607389160569,-7.20285388065001,3.35788503540692
train_1012_hs,1,4,-10.579786886274,-6.7130489322114,3.86673795406259
train_1013_ls,1,2,-9.60561926660164,-5.8613325496487,3.74428671695293
train_1013_hs,1,4,-9.52398510852854,-5.94024556911937,3.58373953940917
train_1014_ls,3,2,-18.6044246248599,-14.8955127097386,3.70891191512126
train_1014_hs,3,4,-18.5282327439917,-14.1662475642856,4.36198517970607
train_1015_ls,2,1,-13.0777921233109,-6.92257660459903,6.15521551871187
train_1015_hs,2,5,-12.5090741554016,-8.56070204326593,3.94837211213569
train_1016_ls,2,1,-14.5662549388438,-8.39199144991486,6.17426348892893
train_1016_hs,2,5,-13.8723645952224,-9.94848273050866,3.92388186471376
train_1017_ls,2,1,-13.5403856857251,-7.77157184855929,5.76881383716586
train_1017_hs,2,5,-12.9090815299598,-8.83009476490717,4.07898676505265
train_1018_ls,2,1,-13.1485417269743,-6.76747170426013,6.38107002271412
train_1018_hs,2,5,-12.3376424234481,-8.64233620133904,3.69530622210907
train_1019_ls,2,1,-13.4260978644228,-7.26816120710849,6.15793665731431
train_1019_hs,2,5,-12.5743814818601,-8.9362191704022,3.6381623114579
train_1020_ls,0,1,-5.17832676043709,-0.291161830460729,4.88716492997636
train_1020_hs,0,5,-4.39735998153775,-1.80955717062042,2.58780281091732
train_1021_ls,0,1,-5.71166992651468,0.176874009158387,5.88854393567307
train_1021_hs,0,5,-4.62593562414243,-1.84765311105454,2.7782825130879
train_1022_ls,2,1,-13.7172596948835,-7.82871575921046,5.88854393567307
train_1022_hs,2,5,-12.9798311336232,-9.39881273281644,3.58101840080673
train_1023_ls,2,1,-13.8124995459688,-8.39199144991486,5.42050809605396
train_1023_hs,2,5,-13.2682718254815,-9.54031194014316,3.72795988533831
train_1024_ls,0,1,-5.95385126213155,-1.2598871729282,4.69396408920335
train_1024_hs,0,5,-6.24229195398985,-1.91568157611545,4.32661037787439
train_1025_ls,3,2,-19.1649791769619,-15.0859924119092,4.07898676505265
train_1025_hs,3,6,-19.0806238802863,-15.8315843889769,3.24903949130945
train_1026_ls,3,2,-19.9268979856441,-16.4982633465739,3.42863463907027
train_1026_hs,3,6,-19.7609085308955,-16.7159544347688,3.04495409612669
train_1027_ls,1,2,-9.71446481069911,-6.88992294136979,2.82454186932932
train_1027_hs,1,6,-10.0219534727745,-7.33074739496453,2.69120607780992
train_1028_ls,1,2,-10.4682202035741,-7.3797278898084,3.08849231376568
train_1028_hs,1,6,-10.2260388679572,-8.00558976836884,2.22044909958837
train_1029_ls,-1,2,-2.10616127828602,0.76463994728472,2.87080122557074
train_1029_hs,-1,6,-2.17691088194938,0.0734707422657915,2.25038162421517
train_1030_ls,-1,2,-2.51433206865153,0.734707422657916,3.24903949130945
train_1030_hs,-1,6,-2.60957191973682,0.0653073264584813,2.6748792461953
train_1031_ls,-1,2,-3.22727038248996,-0.427218760582566,2.80005162190739
train_1031_hs,-1,6,-3.14019394721198,-0.933350540635796,2.20684340657618
train_1032_ls,-1,2,-2.27215073303467,0.702053759428675,2.97420449246334
train_1032_hs,-1,6,-2.27215073303467,0.138778068724273,2.41092880175894
train_1033_ls,-1,2,-2.7265808796416,0.500689502848357,3.22727038248995
train_1033_hs,-1,6,-2.79733048330495,-0.288440691858293,2.50888979144666
train_1034_ls,3,2,-18.3976180910747,-14.6342834039047,3.76333468716999
train_1034_hs,3,6,-18.1799270028798,-15.0506176100775,3.12930939280223
train_1035_ls,3,2,-18.9799417519962,-15.0070793924385,3.97286235955762
train_1035_hs,3,6,-18.9391246729596,-15.7744404783257,3.16468419463391
train_1036_ls,1,2,-10.236923422367,-8.16341580731017,2.07350761505678
train_1036_hs,1,6,-9.79065669156734,-7.85864828383726,1.93200840773008
train_1037_ls,1,2,-9.54847535595046,-5.82867888641946,3.719796469531
train_1037_hs,1,6,-10.1280778782695,-7.06951808913061,3.05855978913888
train_1038_ls,3,2,-18.536396159799,-14.8710224623167,3.66537369748227
train_1038_hs,3,6,-17.5513439857169,-15.203001371814,2.3483426139029
train_1039_ls,1,2,-10.7920356972641,-7.31986284055479,3.47217285670926
train_1039_hs,1,6,-10.8410161921079,-8.16885808451505,2.67215810759286
train_1040_ls,0,2,-4.17966889334281,-0.740149699862789,3.43951919348002
train_1040_hs,0,6,-4.77831938587889,-0.582323660921459,4.19599572495743
train_1041_ls,2,2,-12.1743741073019,-8.77567199285844,3.39870211444347
train_1041_hs,2,6,-12.6315253925113,-7.79061981877634,4.84090557373493
train_1042_ls,2,2,-12.4900261851846,-8.77022971565356,3.719796469531
train_1042_hs,2,6,-12.9009181141525,-8.13620442128581,4.76471369286671
train_1043_ls,0,2,-4.50348438703278,-1.3115888063745,3.19189558065828
train_1043_hs,0,6,-4.62593562414243,-1.15920504463804,3.46673057950439
train_1044_ls,0,2,-4.96063567224215,-2.0898344466714,2.87080122557074
train_1044_hs,0,6,-4.56334943628639,-1.14559935162586,3.41775008466053
train_1045_ls,2,2,-12.7349286594039,-9.58929243498702,3.14563622441685
train_1045_hs,2,6,-12.9471774703939,-8.51988496422938,4.42729250616455
train_1046_ls,2,2,-12.8818701439355,-9.32806312915309,3.55380701478236
train_1046_hs,2,6,-13.2084067762279,-8.70492238919508,4.50348438703278
train_1047_ls,1,1,-9.57840788057727,-7.32258397915723,2.25582390142004
train_1047_hs,1,5,-10.2423656995718,-7.22734412807194,3.01502157149989
train_1048_ls,1,1,-10.3103941646327,-8.00831090697128,2.30208325766147
train_1048_hs,1,5,-10.9498617362054,-6.579713140692,4.37014859551338
train_1049_ls,1,1,-9.11853545676546,-6.35930091389462,2.75923454287084
train_1049_hs,1,5,-10.9743519836273,-5.5347959173563,5.43955606627101
train_1050_ls,3,1,-18.0357066569506,-15.2846355298871,2.75107112706353
train_1050_hs,3,5,-18.0275432411433,-14.4111500385049,3.61639320263841
train_1051_ls,-1,1,-2.56059142489296,0.304767523472913,2.86535894836587
train_1051_hs,-1,5,-2.60140850392951,-0.280277276050983,2.32113122787853
train_1052_ls,-1,1,-3.36604845121423,-0.998657867094278,2.36739058411995
train_1052_hs,-1,5,-3.16468419463391,-0.726544006850606,2.43814018778331
train_1053_ls,-1,1,-2.39460197014432,0.185037424965697,2.57963939511001
train_1053_hs,-1,5,-2.35378489110777,0.0517016334462977,2.40548652455406
train_1054_ls,-1,1,-2.86808008696831,-0.14966262313402,2.71841746383429
train_1054_hs,-1,5,-2.94971424504141,-0.44898786940206,2.50072637563935
train_1055_ls,-1,1,-3.05855978913888,-0.370074849931395,2.68848493920748
train_1055_hs,-1,5,-3.30074112475575,-0.892533461599246,2.4082076631565
train_1056_ls,3,1,-18.7459238321866,-15.8615169136037,2.88440691858293
train_1056_hs,3,5,-17.652026114007,-14.7621769182192,2.8898491957878
train_1057_ls,1,1,-9.70085911768692,-7.41238155303764,2.28847756464929
train_1057_hs,1,5,-10.1607315414987,-6.816452199104,3.34427934239473
train_1058_ls,1,1,-9.19744847623613,-6.47358873519697,2.72385974103916
train_1058_hs,1,5,-10.0110689183647,-5.78514066878048,4.22592824958423
train_1059_ls,3,1,-18.4465985859186,-15.782603894133,2.66399469178555
train_1059_hs,3,5,-16.816636563059,-14.7376866707973,2.07894989226166
train_1060_ls,3,1,-18.6017034862575,-15.9812470121109,2.62045647414656
train_1060_hs,3,5,-17.2084805218098,-14.9989159766312,2.20956454517862
train_1061_ls,3,1,-19.8371004117637,-15.2710298368749,4.56607057488882
train_1061_hs,3,5,-18.5527229914136,-16.6696950785274,1.88302791288621
train_1062_ls,1,1,-11.1648316857979,-8.4763467465904,2.68848493920748
train_1062_hs,1,5,-11.2192544578466,-9.0396224372948,2.17963202055182
train_1063_ls,1,2,-9.35255337657502,-5.15927879022003,4.19327458635499
train_1063_hs,1,4,-9.83419490920632,-5.49125769971731,4.34293720948901
train_1064_ls,1,2,-9.3661590695872,-4.80280963330082,4.56334943628639
train_1064_hs,1,4,-9.72807050371129,-5.57017071918797,4.15789978452331
train_1065_ls,1,2,-9.00696877406556,-4.42185022895968,4.58511854510588
train_1065_hs,1,4,-9.83691604780876,-4.9715202266519,4.86539582115686
train_1066_ls,2,2,-13.396165339796,-9.09676634794597,4.29939899185002
train_1066_hs,2,4,-14.4601305333488,-9.55935991036021,4.90077062298854
train_1067_ls,2,2,-17.5377382927047,-12.9879945494305,4.5497437432742
train_1067_hs,2,4,-17.8996497268288,-13.695490586064,4.20415914076474
train_1068_ls,1,2,-12.7566977682234,-8.03280115439321,4.72389661383015
train_1068_hs,1,4,-12.1634895528922,-9.34983223797258,2.81365731491957
train_1069_ls,1,2,-12.8437742035013,-8.11443531246631,4.72933889103503
train_1069_hs,1,4,-12.2832196513994,-8.49267357820502,3.79054607319436
train_1070_ls,2,2,-15.845190081989,-10.816525944686,5.02866413730307
train_1070_hs,2,4,-16.1118616650278,-10.7648243112397,5.34703735378816
train_1071_ls,1,2,-10.8491796079152,-6.65862616016266,4.19055344775256
train_1071_hs,1,4,-10.7593820340348,-6.60148224951149,4.15789978452331
train_1072_ls,1,2,-10.9553040134103,-6.28855131023127,4.66675270317898
train_1072_hs,1,4,-10.8246893604933,-6.67495299177728,4.14973636871601
train_1073_ls,2,2,-15.6628737956258,-11.1376202997735,4.52525349585227
train_1073_hs,2,4,-15.502326618082,-10.9988422310492,4.50348438703278
train_1074_ls,3,1,-20.8330371402556,-15.2519818666578,5.58105527359772
train_1074_hs,3,5,-20.362280162034,-17.7690350739118,2.5932450881222
train_1075_ls,3,1,-22.9827366361806,-16.4411194359227,6.54161720025789
train_1075_hs,3,5,-21.4262453555868,-18.7377604163793,2.68848493920748
train_1076_ls,2,1,-15.8397478047842,-11.0451015872907,4.79464621749351
train_1076_hs,2,5,-15.5513071129259,-13.6410678140153,1.91023929891058
train_1077_ls,3,1,-20.7677298137971,-15.1676265699823,5.60010324381478
train_1077_hs,3,5,-20.3786069936486,-17.5921610647534,2.78644592889521
train_1078_ls,3,1,-22.212654411691,-16.2724088425716,5.94024556911937
train_1078_hs,3,5,-20.9065078825214,-18.2207440819163,2.68576380060505
train_1079_ls,3,1,-23.0943033188805,-18.125504230831,4.96879908804946
train_1079_hs,3,5,-22.4221820840786,-19.5785922445322,2.84358983954638
train_1080_ls,2,1,-16.7268389891785,-13.0995612321304,3.62727775704816
train_1080_hs,2,5,-16.835684533276,-14.8410899376899,1.99459459558612
train_1081_ls,2,1,-17.9785627462994,-13.1784742516011,4.80008849469838
train_1081_hs,2,5,-18.3867335366649,-14.5308801370121,3.85585339965284
train_1082_ls,2,1,-12.2260757407482,-8.99608421965581,3.22999152109239
train_1082_hs,2,5,-12.4655359377626,-8.14981011429799,4.31572582346465
train_1083_ls,1,1,-7.94844585771767,-4.71029092081797,3.2381549368997
train_1083_hs,1,5,-8.28042476721495,-4.25858191281347,4.02184285440148
train_1084_ls,1,1,-8.01919546138103,-4.9198185932056,3.09937686817543
train_1084_hs,1,5,-8.26954021280521,-4.13068839849895,4.13885181430626
train_1085_ls,2,1,-12.5308432642211,-9.12942001117521,3.40142325304591
train_1085_hs,2,5,-12.8709855895257,-8.51444268702451,4.3565429025012
train_1086_ls,2,1,-17.1567788883635,-14.3104679102147,2.84631097814881
train_1086_hs,2,5,-16.2098226547156,-12.168931830097,4.04089082461853
train_1087_ls,1,1,-12.3702960866774,-10.3022307488254,2.06806533785191
train_1087_hs,1,5,-11.5213008427171,-7.96205155072986,3.55924929198723
train_1088_ls,1,1,-11.8179049503827,-9.51582169272122,2.30208325766147
train_1088_hs,1,5,-11.3172154475343,-7.44503521626688,3.87218023126746
train_1089_ls,2,1,-17.2193650762196,-14.3322370190342,2.88712805718537
train_1089_hs,2,5,-15.5649128059381,-13.0260904898646,2.53882231607346
train_1090_ls,2,1,-13.1621474199864,-9.65187862284306,3.51026879714337
train_1090_hs,2,5,-13.589366180569,-9.202890753441,4.386475427128
train_1091_ls,2,1,-12.8981969755501,-9.91310792867699,2.98508904687309
train_1091_hs,2,5,-13.7907304371493,-9.44235095045543,4.34837948669389
train_1092_ls,2,1,-14.7948305814485,-11.3308211405465,3.46400944090195
train_1092_hs,2,5,-14.5580915230365,-10.1852217889207,4.37286973411582
train_1093_ls,2,1,-13.7009328632689,-10.1226356010646,3.57829726220429
train_1093_hs,2,5,-13.7771247441371,-9.87501198824287,3.90211275589426
train_1094_ls,3,2,-20.1962907072854,-15.676479488638,4.5198112186474
train_1094_hs,3,4,-20.6588842696996,-14.6397256811096,6.01915858859003
train_1095_ls,3,2,-21.6765901070109,-16.7322812663834,4.94430884062753
train_1095_hs,3,4,-22.6153829248516,-16.1091405264254,6.50624239842621
train_1096_ls,2,2,-15.0560598872824,-11.2872829229075,3.76877696437486
train_1096_hs,2,4,-15.1757899857896,-10.5416909458399,4.63409903994974
train_1097_ls,2,2,-15.6274989937941,-10.9498617362054,4.67763725758873
train_1097_hs,2,4,-15.9594779032914,-10.3185575804401,5.64092032285133
train_1098_ls,3,2,-20.5337118939875,-15.975804734906,4.55790715908151
train_1098_hs,3,4,-20.5146639237705,-15.4179713214065,5.09669260236399
train_1099_ls,3,2,-20.3078573899853,-16.2805722583789,4.02728513160635
train_1099_hs,3,4,-20.2860882811658,-15.7662770625184,4.5198112186474
train_1100_ls,3,2,-21.2793038710552,-16.4030234954886,4.87628037556661
train_1100_hs,3,4,-21.7935990669157,-15.6465469640112,6.14705210290456
train_1101_ls,3,2,-24.5446701939793,-20.125541103622,4.41912909035724
train_1101_hs,3,4,-25.0861767758642,-19.2194019490106,5.86677482685358
train_1102_ls,2,2,-18.3540798734357,-15.3581062721529,2.99597360128283
train_1102_hs,2,4,-18.16904244847,-14.7131964233754,3.45584602509464
train_1103_ls,2,2,-19.1051141277082,-15.1512997383677,3.95381438934056
train_1103_hs,2,4,-19.1540946225521,-14.748571225207,4.40552339734505
train_1104_ls,3,2,-22.5963349546346,-19.7881199169199,2.8082150377147
train_1104_hs,3,4,-22.5391910439834,-18.9200767027425,3.61911434124085
train_1105_ls,3,2,-20.9718152089798,-16.7839828998297,4.18783230915012
train_1105_hs,3,4,-21.2575347622357,-16.1662844370766,5.09125032515911
train_1106_ls,3,2,-22.1527893624374,-17.4860366592584,4.66675270317899
train_1106_hs,3,4,-22.4575568859103,-16.8193577016614,5.63819918424889
train_1107_ls,2,2,-16.0574388929791,-12.405670888509,3.65176800447008
train_1107_hs,2,4,-16.1934958231009,-11.9022602470582,4.29123557604271
train_1108_ls,2,2,-16.3894178024764,-12.5689392046552,3.82047859782116
train_1108_hs,2,4,-16.5526861186226,-11.9403561874923,4.61232993113025
train_1109_ls,2,2,-16.7567715138053,-12.1308358896629,4.62593562414243
train_1109_hs,2,4,-17.2193650762196,-11.8015781187681,5.41778695745152
train_1110_ls,3,2,-21.2330445148138,-16.8683381965053,4.3647063183085
train_1110_hs,3,4,-21.222159960404,-16.6833007715396,4.53885918886446
train_1111_ls,3,2,-21.0833818916797,-17.2846724026781,3.79870948900167
train_1111_hs,3,4,-21.1432469409334,-17.0969138391099,4.04633310182341
train_1112_ls,2,1,-13.4260978644228,-7.34979536518159,6.07630249924121
train_1112_hs,2,5,-13.2165701920352,-8.91172892298027,4.3048412690549
train_1113_ls,2,1,-14.9036761255459,-8.75662402264138,6.14705210290456
train_1113_hs,2,5,-14.2070646433221,-9.86140629523069,4.34565834809145
train_1114_ls,1,1,-9.11853545676546,-4.01367943859417,5.1048560181713
train_1114_hs,1,5,-9.22193872365806,-4.7347811682399,4.48715755541816
train_1115_ls,1,1,-9.08043951633135,-4.12524612129407,4.95519339503728
train_1115_hs,1,5,-9.24098669387512,-4.87628037556661,4.36470631830851
train_1116_ls,1,1,-8.59063456789274,-3.64088345006034,4.9497511178324
train_1116_hs,1,5,-8.54709635025375,-4.62593562414243,3.92116072611132
train_1117_ls,2,1,-13.6111352893885,-7.55115962176191,6.05997566762658
train_1117_hs,2,5,-13.2791563798912,-9.02329560568018,4.25586077421104
train_1118_ls,2,1,-18.6234725950769,-11.8995391084558,6.72393348662114
train_1118_hs,2,5,-17.1513366111587,-13.3363002905424,3.81503632061629
train_1119_ls,2,1,-14.7050330075681,-8.90356550717296,5.8014675003951
train_1119_hs,2,5,-14.106382515032,-9.72262822650642,4.38375428852556
train_1120_ls,1,1,-10.3076730260303,-4.91437631600072,5.39329671002959
train_1120_hs,1,5,-10.193385204728,-5.79874636179266,4.39463884293531
train_1121_ls,2,1,-15.1050403821263,-9.51854283132366,5.5864975508026
train_1121_hs,2,5,-14.6995907303632,-10.2314811451621,4.4681095852011
train_1122_ls,2,1,-15.2166070648262,-9.64099406843332,5.57561299639285
train_1122_hs,2,5,-14.7240809777851,-10.255971392584,4.4681095852011
train_1123_ls,3,2,-20.3894915480584,-16.1173039422327,4.27218760582565
train_1123_hs,3,6,-20.2888094197682,-16.8928284439272,3.39598097584103
train_1124_ls,3,2,-21.9867999076887,-17.1839902743879,4.80280963330082
train_1124_hs,3,6,-21.265698178043,-18.0139375481311,3.25176062991188
train_1125_ls,2,2,-15.246539589453,-11.676405743056,3.57013384639698
train_1125_hs,2,6,-15.6819217658428,-12.4219977201236,3.2599240457192
train_1126_ls,2,2,-15.4342981530211,-12.0056635139508,3.42863463907027
train_1126_hs,2,6,-15.4669518162503,-12.7158806891868,2.75107112706353
train_1127_ls,2,2,-15.9050551312427,-11.4859260408854,4.41912909035724
train_1127_hs,2,6,-16.0737657245937,-12.3947863340993,3.67897939049445
